event_id,p_spot,p_track,p_worm,x_coord,y_coord,width,length,azwidth
372143386,0.990509152,1.20E-06,2.00E-05,3317,2021,368.1586577,912.9225353,832984.5764
348855228,0.999939203,7.53E-08,2.47E-07,2499,1074,333.2292313,912.4363105,623571.1543
439817309,1,1.25E-08,1.12E-08,2450,1592,456.3509157,912.4053872,827044.1104
428248464,0.999998569,3.29E-07,9.62E-07,2832,2328,582.3509547,912.1987177,828439.1226
240887856,0.999317646,2.74E-06,6.47E-06,3368,1101,257.0137297,912.1009487,831919.9221
219879578,0.999993563,1.28E-06,1.87E-06,2490,1654,546.0855371,911.9838047,809433.5638
219879018,0.999980092,2.30E-06,4.58E-06,2490,1654,547.3883572,911.7739021,831000.4286
354764134,0.9994753,1.95E-06,3.20E-06,2499,1074,307.9947817,911.142666,668387.8408
348497116,0.986183286,7.32E-07,6.04E-05,3774,876,251.1269173,911.0383558,803204.637
439815765,1,1.22E-08,1.12E-08,2450,1592,275.3670133,910.7670893,828844.4305
219879258,0.999980211,2.77E-06,5.23E-06,2518,176,33.16125388,910.5211686,823860.919
348169542,0.999886751,1.10E-07,2.70E-07,2499,1074,6.69666303,910.4718405,828957.8279
348449763,0.95013231,1.40E-07,5.91E-06,3385,1562,439.6772803,910.4154168,712537.8061
348625384,0.99986279,1.34E-07,4.67E-07,2499,1074,364.7793121,910.2436907,562329.2027
377262945,0.999950171,4.99E-07,7.43E-07,2499,1074,292.8468357,910.2211429,766262.6436
428249887,0.999999166,1.84E-07,5.20E-07,2832,2328,341.3081805,910.0219352,777802.4594
450981488,0.999999881,5.16E-08,8.62E-08,2300,539,78.07970153,909.7390043,827397.6898
314796999,0.99999702,3.87E-07,9.22E-07,3667,455,47.64509316,909.6814234,827519.0467
450981377,0.999999881,4.89E-08,8.33E-08,2300,539,86.97912769,909.3168025,826856.9908
350182226,0.998131335,2.12E-06,8.14E-06,2499,1074,269.4241625,909.1409168,749372.8478
239556748,0.881144285,3.84E-05,0.117108352,397,2974,112.7876599,909.1371242,815415.8925
219880575,0.999992609,1.83E-06,1.78E-06,2488,1656,428.7314847,909.0476849,820037.1151
428243440,0.999999166,1.92E-07,5.59E-07,2832,2328,343.7106187,908.9970986,782607.6444
348440180,0.951153636,1.79E-06,0.000114438,3432,252,80.61345813,908.4249588,821087.4178
428245663,0.999997616,5.74E-07,1.50E-06,2832,2328,339.9676762,908.3287214,778335.6282
348499859,0.999692321,3.34E-07,9.59E-07,2499,1074,330.6382715,908.2527165,509109.24
219878465,0.999980211,2.76E-06,5.31E-06,2490,1654,366.9543645,908.2061836,820507.7125
219876120,0.999999046,1.13E-07,1.80E-07,2535,1278,322.9366184,908.0854996,796921.322
515602173,0.991064429,2.10E-05,0.000100537,2393,1724,131.2611335,907.9716391,823475.6682
223320942,0.999951124,2.58E-07,4.98E-07,2014,1690,209.4115337,907.5012886,820674.2668
350182228,0.999952793,1.13E-07,1.70E-07,2499,1074,364.4366621,907.2313872,611150.1146
450981466,0.999998569,1.37E-07,9.47E-07,2301,539,84.64421582,906.7401995,821807.2615
348936169,0.981627762,2.94E-08,3.19E-06,3746,934,268.5319236,906.5259179,789487.5067
348305246,0.999969244,8.99E-07,3.71E-06,1909,1371,399.2066802,906.0686148,768300.5223
510458093,0.905096948,3.99E-07,9.60E-06,5117,2139,603.7662168,906.024787,370256.1752
219880535,0.999990582,2.42E-06,3.50E-06,2519,175,0.936326978,905.6613164,820218.0494
348679090,0.984186113,1.15E-05,0.000246758,3398,2213,626.1322311,905.4133826,692989.7636
372574505,0.863241315,6.32E-05,0.001936593,3317,2020,259.0359713,905.2922066,819454.7037
348685109,0.89508456,0.000181085,0.020391146,3432,252,80.71251102,905.1255586,815154.9532
510488966,0.998326838,1.49E-05,9.27E-05,2681,1195,376.4051791,904.5475752,707757.719
387482534,0.998853922,5.46E-05,0.000264422,3293,1393,46.82352444,904.4997939,818105.5208
428251291,0.999999523,1.31E-07,3.57E-07,2832,2328,316.9038314,904.4338494,764356.4152
219879714,0.999816358,7.50E-05,5.51E-05,2103,787,221.4444522,904.4131065,782950.8123
372509596,0.946707845,0.000173038,0.002272534,3317,2022,324.2595254,904.2029165,813043.4872
428245609,0.999998689,3.09E-07,8.69E-07,2832,2328,710.9749169,904.0857458,797590.973
349885019,0.999901175,2.35E-08,8.28E-08,2499,1074,77.9134856,904.0464644,817151.0634
348600391,0.987999499,2.65E-06,0.000233905,3343,2112,607.0995183,904.0460608,682446.0778
348537076,0.998038113,1.97E-08,4.56E-06,3398,2213,624.2310452,903.5253316,674548.6797
372574686,0.955977321,3.11E-05,0.000596861,3317,2020,275.2288494,903.5129769,816226.2276
354702947,0.999932766,1.44E-08,8.37E-08,2499,1074,319.8552197,903.4397218,485591.9589
231663573,0.999962211,2.02E-05,8.84E-06,1999,217,33.7444616,903.2857406,815919.1066
219876334,0.999982715,3.59E-06,5.23E-06,2519,175,43.82340813,903.2427857,815136.7154
428242360,0.999999762,5.57E-08,1.86E-07,2832,2328,341.3376696,903.2071935,767824.3672
301466405,0.894155562,5.41E-05,0.000575941,2660,2149,751.8568458,902.8517911,806775.1302
428239304,0.999999642,1.03E-07,2.96E-07,2832,2328,309.2206079,902.8111061,785839.6202
348761048,0.995936751,1.63E-06,8.41E-06,2499,1074,0.574897682,902.2457976,814047.4871
460101459,0.956009328,9.05E-07,1.60E-05,1053,3469,0.933232414,901.6589831,812988.1105
223339989,0.999998093,4.36E-08,1.09E-07,2739,1652,280.1334296,901.5200957,759555.4829
428245960,0.99999845,3.05E-07,1.10E-06,2832,2328,316.0137968,901.4416187,763691.2094
223339789,0.999855638,4.51E-08,2.31E-07,2960,2414,357.0775923,900.8760187,630974.3434
354729162,0.998208761,3.40E-07,1.44E-06,2499,1074,0.584421434,900.73137,811316.9819
197478478,0.994831562,0.000277903,0.001656825,2518,183,0.718408032,900.6390195,811150.6365
428251317,0.999999523,8.89E-08,2.63E-07,2832,2328,346.033974,900.5774313,763925.5301
372141724,0.99544853,1.51E-05,0.000137928,3317,2020,247.2056889,900.3048777,810051.4895
348378797,0.854123533,2.39E-06,0.000379214,3343,2111,606.2984803,900.2124263,675924.5806
450981589,1,1.95E-08,5.16E-08,2300,540,66.56328694,900.073029,810127.22
237161940,0.981924117,1.91E-07,2.12E-06,112,2357,47.3464094,899.7386423,808200.7205
348334870,0.998767376,1.88E-09,5.03E-07,3432,251,80.51423326,899.5278073,805839.9584
235213158,0.992164135,1.51E-06,6.18E-06,351,2349,82.86757046,899.5128288,808120.7609
239557913,0.993726611,5.66E-05,0.003709317,397,2972,127.8322673,898.9320798,782680.0818
348305158,0.999978423,9.52E-07,3.18E-06,1909,1371,343.5381227,898.7585448,807202.1678
348305224,0.9998523,1.33E-05,5.76E-05,1909,1371,276.9491477,898.7357863,807720.1379
442569252,0.811620533,7.61E-06,6.69E-05,501,3428,0.540123739,898.7254764,807707.2997
219876408,0.999999642,9.11E-08,1.20E-07,2534,1278,448.9971243,898.63894,695188.0342
354848367,0.996783972,3.27E-06,1.01E-05,2499,1074,274.090878,898.4710497,701315.5453
428246673,0.999999642,1.22E-07,2.79E-07,2832,2328,314.8112729,897.9252071,752641.7141
237066980,0.99999845,1.04E-07,1.50E-07,659,1849,61.15147181,897.6304255,805683.671
428249925,0.999999046,2.85E-07,7.53E-07,2832,2328,311.7262832,897.3602875,761830.8187
236964278,0.995041311,5.02E-06,2.03E-05,2219,1265,0.591743435,897.2665927,805084.4496
234968240,0.998796582,3.06E-07,1.41E-06,3054,632,1.034387786,897.211136,804986.5898
299381262,0.994229317,1.56E-08,1.24E-06,3102,1139,351.7357172,897.1354874,732394.2768
450981047,0.999998808,1.93E-07,7.57E-07,2300,539,127.9932513,896.7452512,803466.8665
428251107,0.999999523,1.39E-07,3.54E-07,2832,2328,395.8016238,896.6713667,788491.2988
348620945,0.956893742,1.37E-07,2.28E-05,3432,251,80.40479128,896.4547222,799292.4659
219879694,0.999986529,2.13E-06,3.38E-06,2490,1654,496.0958916,896.2790709,787563.1134
450981460,0.999999762,7.38E-08,1.30E-07,2300,539,56.18568705,896.0065589,802818.0849
450981456,0.999999881,2.86E-08,7.73E-08,2301,539,124.0346583,895.9911756,802314.564
428239392,0.999999166,1.71E-07,6.34E-07,2832,2328,316.68175,895.3446448,750704.4129
428238289,0.999999523,1.41E-07,3.14E-07,2832,2328,239.0949531,895.2100669,795096.8029
439811899,1,2.19E-08,1.87E-08,2450,1592,482.2823283,894.6385296,788656.2454
428241277,0.999999285,1.40E-07,4.23E-07,2832,2328,448.2028505,894.5651689,759528.4579
348195260,0.996993184,1.41E-05,2.64E-05,2499,1074,0.571769432,894.0737014,799367.7764
348298689,0.998036444,1.62E-05,0.00019368,1909,1371,333.5591306,894.0304794,799275.5692
219880555,0.999999523,9.23E-08,1.17E-07,2534,1278,404.3270465,893.6313748,644117.3993
428246016,0.999999881,2.81E-08,1.03E-07,2832,2328,513.8336923,893.3791684,797045.3156
219876084,0.999987602,3.24E-06,2.73E-06,2516,178,34.14850666,893.2355843,794789.1325
348570897,0.993846953,1.27E-08,1.55E-06,3433,251,81.40027665,893.2010667,793828.3913
510480809,0.976624072,8.06E-09,7.61E-07,420,2897,148.3332098,892.9574676,628087.4767
219880097,0.999999404,1.01E-07,1.44E-07,2534,1278,398.8960029,892.94869,742990.6184
510436954,0.803379178,0.058661003,0.136315659,2748,2060,116.53247,892.9407063,797129.7924
428241381,0.999998927,2.54E-07,7.53E-07,2832,2328,332.8797842,892.6744054,746617.9385
239557998,0.999998689,6.56E-08,1.32E-07,68,2494,19.46129684,892.3558301,795936.7066
349873857,0.998244882,1.73E-06,6.65E-06,2499,1074,224.7773621,892.2394318,793797.1278
183507203,0.999722302,6.47E-07,1.72E-06,2596,1687,0.62731016,891.6094333,794967.5448
240887552,0.999999881,3.09E-08,2.68E-08,1940,728,73.23313482,891.4512505,794652.6431
348794080,0.974252462,2.22E-07,1.31E-05,3343,2111,598.004193,891.2091343,643652.7056
348806777,0.99596417,6.31E-06,0.001397965,3432,250,79.32243052,890.8151579,790328.2972
348471449,0.949422061,4.10E-07,5.34E-05,3070,90,30.27471666,890.7981151,792855.8295
