sample,p_spot,p_track,p_worm,width,length,azwidth,x_coord,y_coord
316MeV_theta_0.0_phi_80.0_highstats,0.9800051868069568,0.008148830633039932,0.011840914532770449,0.9310081206964742,10.362544555063629,3497.0888024703163,1305.19,966.18
1GeV_theta_72.5_phi_10.0_highstats,0.059176675080439056,0.7246822313882876,0.20753651489503683,1.2338181429689592,31.048591883573387,633.4689455322485,1266.48,974.59
31.6MeV_theta_0.0_phi_20.0_highstats,0.9511379362271376,0.005797321043412182,0.04301563392124649,2.0055979974004767,7.000317968214921,888.6690255692,1288.22,954.43
3.16MeV_theta_0.0_phi_70.0_highstats,0.9999537467956543,2.230662175861653e-05,2.3809820049791597e-05,0.9424142574235042,1.3505879530898999,1.5053009019639396,1970.0,748.0
100MeV_theta_66.4_phi_0.0_highstats,0.047486902494318584,0.7097583163471427,0.19368413258711561,1.131715515128277,19.352271197457057,228.7289365642266,1174.4842105263158,948.3368421052631
3.16GeV_theta_60.0_phi_10.0_highstats,0.03795101548014372,0.7513226161198691,0.19392839510925114,1.259640535292369,20.238277946744944,1019.6907284961843,1283.18,973.78
10GeV_theta_72.5_phi_0.0_highstats,0.03349490903073729,0.7514267714787275,0.21376847400097176,1.5311044711352622,41.45593874507187,2360.2475976533456,1269.36,970.1
3.16GeV_theta_66.4_phi_40.0_highstats,0.06516670285884714,0.8276426782222915,0.1060545655502392,1.0043541685693667,18.119434586889305,30.405365196824746,1283.14,978.5
316MeV_theta_25.8_phi_10.0_highstats,0.049350437669718306,0.6024366230712621,0.343987219597675,0.9558881311434573,11.381813602800564,666.2403384023992,1301.88,972.37
1GeV_theta_66.4_phi_50.0_highstats,0.052153529100700736,0.8297700262695434,0.11625665949162794,1.1236459901337497,19.546553081359015,5.1249097706787605,1280.49,991.79
10MeV_theta_0.0_phi_60.0_highstats,0.9197323955173459,-0.006986215321643037,0.045185658142887705,1.059943541656151,35.48629330673663,8558.851381031423,1253.0816326530612,900.6326530612245
1MeV_theta_25.8_phi_70.0_highstats,0.002130732871592045,0.8706474304199219,0.12693488597869873,0.9524604427131652,3.0856983909887425,0.9807064913027078,1309.0,492.0
10MeV_theta_45.6_phi_80.0_highstats,0.0018802341983246151,0.9681190550327301,0.01329852594062686,0.9417285016064963,9.2305927277346,40.50116731884334,202.0,1018.0
10GeV_theta_53.1_phi_70.0_highstats,0.06185468827410659,0.60397252042545,0.21463481162441894,0.9395698579412668,10.273809662643323,12.879775013458257,1292.87,980.53
1MeV_theta_25.8_phi_10.0_highstats,0.16097572562284768,0.4867176152765751,0.3495931215584278,0.8953585741374869,4.143825723398615,5.672313752579257,1119.25,817.5
1GeV_theta_78.5_phi_50.0_highstats,0.0014226245653163616,0.7659883469948545,0.19248897952609695,1.2810360641024232,37.965900779469536,67.61518769497077,1283.93,981.19
1GeV_theta_66.4_phi_40.0_highstats,0.02960925461926166,0.7914468175405637,0.1723662446864182,1.8709254681434033,23.57429122092763,251.02879170943197,1285.42,987.86
10GeV_theta_78.5_phi_80.0_highstats,0.09049206662737724,0.5163891687785235,0.3795846216008067,1.395271320409159,43.209823299586226,676.1322857700767,1290.98,990.52
10GeV_theta_66.4_phi_40.0_highstats,0.02471012354132334,0.8765268308646046,0.09392864625551738,1.0969157708946153,23.99843674885074,208.11218970408248,1280.51,982.0
3.16GeV_theta_66.4_phi_50.0_highstats,0.022750802830019765,0.8415070496918634,0.08940987296111416,1.4190076027752783,31.58482675154627,537.9392728212993,1271.44,986.71
1MeV_theta_25.8_phi_60.0_highstats,0.05745728313922882,0.7435168623924255,0.19517605006694794,0.8901849198378313,3.1430559441158064,1.3128201383256128,2401.0,1518.0
31.6MeV_theta_45.6_phi_20.0_highstats,-0.009651913191603625,0.8186095915693703,0.1505845287483129,1.1180754175319072,8.769344828573628,97.54627882474088,1297.858585858586,992.4040404040404
10GeV_theta_53.1_phi_80.0_highstats,0.1645289039489353,0.4609744034410687,0.31035014922730625,1.110080566497398,23.694821263070903,4765.309417912792,1291.89,994.06
10MeV_theta_45.6_phi_20.0_highstats,0.9999991655349731,3.3097481377808435e-07,4.7424245508409513e-07,0.9307013860048868,1.3181043061874596,1.2140054725809613,2307.0,601.0
31.6MeV_theta_60.0_phi_30.0_highstats,-0.04236581677696324,0.8054594186970332,0.06546811855181918,1.1453907987834657,13.627022918866373,53.00518508228752,1322.557142857143,974.2714285714286
10GeV_theta_36.9_phi_0.0_highstats,0.03440805319232652,0.5962711292802436,0.3651612322852725,1.4228568376114255,16.487207901615168,3786.5712779685446,1300.09,965.3
10MeV_theta_53.1_phi_90.0_highstats,0.0025442305486649275,0.868027925491333,0.12914031744003296,0.8899428703714967,9.468033923283773,20.618869345801627,2493.0,466.0
316keV_theta_0.0_phi_10.0_highstats,-0.19114439142867923,-0.18119593523442745,0.038392206033070884,0.9994865547432669,2.6002923950083,3.46051415648857,1603.0,1254.3333333333333
10MeV_theta_60.0_phi_50.0_highstats,1.6396956709074928e-11,1.3180705593640596e-07,0.9999998807907104,2.32670243726439,5.979011491780994,35.664190192723154,876.0,764.0
31.6MeV_theta_53.1_phi_20.0_highstats,0.0006627723886865209,0.8622799327974369,0.13703777631758124,1.268205754711569,17.950419868977818,552.7709491931303,1383.2183908045977,914.1264367816092
31.6MeV_theta_36.9_phi_30.0_highstats,3.510937705610189e-05,0.9020767211561289,0.09787339709741487,1.4084257992961529,9.861110896557681,926.0670369084379,1255.2424242424242,971.4747474747475
316MeV_theta_53.1_phi_30.0_highstats,0.05655226240422053,0.7204794895346276,0.1851111470302567,1.0474538616889746,14.891116518121496,201.47395089602387,1302.87,967.29
10GeV_theta_60.0_phi_90.0_highstats,0.1027999818665812,0.3893544311618325,0.42769218850531615,1.0757267357674138,16.117685767300035,153.7394110066457,1293.28,984.94
3.16MeV_theta_25.8_phi_10.0_highstats,0.004833637736737728,0.8287573456764221,0.16490773856639862,0.904572141207456,3.5554150983052346,12.069838393796744,1519.0,508.0
3.16GeV_theta_53.1_phi_10.0_highstats,0.04521140843710555,0.727573713271995,0.21640586943132803,1.121635022077184,16.931177719817985,607.0727515907473,1274.96,974.37
100MeV_theta_25.8_phi_90.0_highstats,0.04504975351967005,0.38997161117382345,0.5595551621168852,0.9159906318612964,3.8749987665703753,6.084980127451553,1293.1,979.09
10MeV_theta_36.9_phi_60.0_highstats,0.033670587912381755,0.6274058795249142,0.27629743975024124,2.2500602204026188,52.52875248390501,3720.19742551481,1341.03125,774.140625
100MeV_theta_36.9_phi_0.0_highstats,0.007792330702015477,0.5971517192170722,0.3530872837267816,1.1714515691030343,15.526551327752397,756.0138508016736,1312.87,961.48
3.16GeV_theta_78.5_phi_50.0_highstats,0.024451114979333576,0.7860294004176559,0.18923646539042238,1.7513009714875505,47.24337885648504,82.95204418394034,1261.4949494949494,1006.6969696969697
10GeV_theta_78.5_phi_50.0_highstats,0.02753608892704957,0.8041429123061243,0.16812979141890538,1.4413772680117196,44.29113284977848,446.8244826308261,1278.34,989.3
10GeV_theta_53.1_phi_50.0_highstats,0.061922700238764464,0.8267201573886996,0.10733599390368909,0.991261017602093,9.984502036177643,1.9264381304739655,1289.15,978.71
3.16GeV_theta_36.9_phi_80.0_highstats,0.10504893126344995,0.4486182640763582,0.4177589947357774,1.0223617962867506,10.565605230926272,756.2849557336853,1291.65,985.2
316keV_theta_0.0_phi_80.0_highstats,0.017535340040922165,0.4971276819705963,0.48296400904655457,1.0361684118977117,3.4024662383757054,8.330134696219355,107.0,380.0
10GeV_theta_0.0_phi_30.0_highstats,0.9680010019964448,0.001122304541239405,0.030845154681489663,0.9377086319464196,1.120105429449128,2.1036129730498594,1295.25,970.43
316MeV_theta_0.0_phi_20.0_highstats,0.9999963510036468,1.2635672833205546e-06,2.3937720864797286e-06,1.0565330861744422,9.140342590888968,1497.2980055709113,1297.29,970.24
3.16GeV_theta_72.5_phi_0.0_highstats,0.05579312917146149,0.6934777060320994,0.24718963617808185,1.1439290223160443,29.02297952576173,1297.9502643487276,1271.62,969.7
1GeV_theta_36.9_phi_60.0_highstats,0.02563741483303545,0.7651357005350292,0.19709138515405356,0.9378834649074403,16.360858772697767,2956.333132785811,1293.0,975.94
316MeV_theta_78.5_phi_30.0_highstats,-0.03174150214384449,0.53573568495922,0.22470658965165752,1.4962372966867887,43.904120942069966,370.5033572169388,1215.5955056179776,1047.3258426966293
100MeV_theta_36.9_phi_80.0_highstats,0.036812089547529465,0.5325412552570924,0.39950438753701745,1.5596093344055562,10.23389885211979,2033.016337680384,1303.59,984.37
10keV_theta_0.0_phi_0.0_highstats,0.9999988079071045,4.750407640585763e-07,6.703033932353719e-07,0.9124886975445412,1.1604078769439492,0.9493016333552743,72.0,861.0
31.6MeV_theta_60.0_phi_80.0_highstats,-0.0056220641330790334,0.6704962685557,0.2751749300034991,1.1548435967761175,20.424799977194986,63.83776820389736,1279.9558823529412,912.2058823529412
1GeV_theta_36.9_phi_90.0_highstats,0.07791997242020443,0.34457999473437667,0.5152302478998899,0.9430410851117322,9.900285918008136,81.46731762428013,1298.73,966.09
316MeV_theta_78.5_phi_50.0_highstats,-0.03519482839669765,0.6826560871477664,0.07008099966418847,1.4648882292616803,45.97401245147727,339.13174177251,1328.6823529411765,953.435294117647
